,texto,tokens,sentimiento
261,agradezco el cariño la confianza y sobre todo el amor con el que trabajamos siempre de la mano amor con amor se paga,"['agradezco', 'el', 'cariño', 'la', 'confianza', 'y', 'sobre', 'todo', 'el', 'amor', 'con', 'el', 'que', 'trabajamos', 'siempre', 'de', 'la', 'mano', 'amor', 'con', 'amor', 'se', 'paga']",0.9186
262,salgamos a celebrar el triunfo de nuestra soberanía energética junto a presidente,"['salgamos', 'a', 'celebrar', 'el', 'triunfo', 'de', 'nuestra', 'soberanía', 'energética', 'junto', 'a', 'presidente']",0.0
263,qué rico terminar mi día con un delicioso esquite en uno de los lugares más bonitos del mundo san cristobal de las casas chiapas,"['qué', 'rico', 'terminar', 'mi', 'día', 'con', 'un', 'delicioso', 'esquite', 'en', 'uno', 'de', 'los', 'lugares', 'más', 'bonitos', 'del', 'mundo', 'san', 'cristobal', 'de', 'las', 'casas', 'chiapas']",0.0
264,como todos los fines de semana aproveché para venir a chiapas y me reuní con amigas y amigos de muchos sectores creo que nuestro trabajo es escuchar a la gente para que juntos construyamos propuestas que abonen a la transformación de nuestro estado,"['como', 'todos', 'los', 'fines', 'de', 'semana', 'aproveché', 'para', 'venir', 'a', 'chiapas', 'y', 'me', 'reuní', 'con', 'amigas', 'y', 'amigos', 'de', 'muchos', 'sectores', 'creo', 'que', 'nuestro', 'trabajo', 'es', 'escuchar', 'a', 'la', 'gente', 'para', 'que', 'juntos', 'construyamos', 'propuestas', 'que', 'abonen', 'a', 'la', 'transformación', 'de', 'nuestro', 'estado']",0.0
265,por la invitación al torneo de box power rosa felicidades a rubí toluquita molina y mayra lópez por ser las ganadoras y a alexandra del ángel y violeta la cobrita balboa por ser tan aguerridas contrincantes 12,"['por', 'la', 'invitación', 'al', 'torneo', 'de', 'box', 'power', 'rosa', 'felicidades', 'a', 'rubí', 'toluquita', 'molina', 'y', 'mayra', 'lópez', 'por', 'ser', 'las', 'ganadoras', 'y', 'a', 'alexandra', 'del', 'ángel', 'y', 'violeta', 'la', 'cobrita', 'balboa', 'por', 'ser', 'tan', 'aguerridas', 'contrincantes', '1', '2']",0.0
266,el deporte es la mejor manera de alejar a las y los jóvenes de vicios por eso tenemos que seguir impulsando la práctica deportiva como una forma de vida 22,"['el', 'deporte', 'es', 'la', 'mejor', 'manera', 'de', 'alejar', 'a', 'las', 'y', 'los', 'jóvenes', 'de', 'vicios', 'por', 'eso', 'tenemos', 'que', 'seguir', 'impulsando', 'la', 'práctica', 'deportiva', 'como', 'una', 'forma', 'de', 'vida', '2', '2']",0.0
267,"lamento profundamente el accidente ocurrido en la carretera federal palenquecatazajá en chiapas 

envío mi sincero pésame a los familiares y seres queridos de quienes lamentablemente perdieron la vida 

mis oraciones están con ellos","['lamento', 'profundamente', 'el', 'accidente', 'ocurrido', 'en', 'la', 'carretera', 'federal', 'palenque', 'catazajá', 'en', 'chiapas', 'envío', 'mi', 'sincero', 'pésame', 'a', 'los', 'familiares', 'y', 'seres', 'queridos', 'de', 'quienes', 'lamentablemente', 'perdieron', 'la', 'vida', 'mis', 'oraciones', 'están', 'con', 'ellos']",0.0
268,después de un largo día de trabajo vine a uno de mis cócteles favoritos en tuxtla coctelería arboledas los conozco desde hace más de 10 años los has probado,"['después', 'de', 'un', 'largo', 'día', 'de', 'trabajo', 'vine', 'a', 'uno', 'de', 'mis', 'cócteles', 'favoritos', 'en', 'tuxtla', 'coctelería', 'arboledas', 'los', 'conozco', 'desde', 'hace', 'más', 'de', '10', 'años', 'los', 'has', 'probado']",0.0
269,hoy las mujeres tenemos mayores espacios de participación y de toma de decisiones estamos transformando a méxico,"['hoy', 'las', 'mujeres', 'tenemos', 'mayores', 'espacios', 'de', 'participación', 'y', 'de', 'toma', 'de', 'decisiones', 'estamos', 'transformando', 'a', 'méxico']",0.0
270,en méxico creemos en la no intervención en la vida pública de los demás países por eso respaldo a nuestro presidente andrés manuel,"['en', 'méxico', 'creemos', 'en', 'la', 'no', 'intervención', 'en', 'la', 'vida', 'pública', 'de', 'los', 'demás', 'países', 'por', 'eso', 'respaldo', 'a', 'nuestro', 'presidente', 'andrés', 'manuel']",-0.296
271,les cuento que presenté en febrero del 2020 una reforma que aprobamos el día de hoy por unanimidad a fin de proteger el derecho de mujeres y niñas para espacios públicos libres de violencia,"['les', 'cuento', 'que', 'presenté', 'en', 'febrero', 'del', '2020', 'una', 'reforma', 'que', 'aprobamos', 'el', 'día', 'de', 'hoy', 'por', 'unanimidad', 'a', 'fin', 'de', 'proteger', 'el', 'derecho', 'de', 'mujeres', 'y', 'niñas', 'para', 'espacios', 'públicos', 'libres', 'de', 'violencia']",0.0
272,me alegra anunciar que hoy en el,"['me', 'alegra', 'anunciar', 'que', 'hoy', 'en', 'el']",0.0
273," aprobamos una iniciativa que presenté en 2020 para prevenir y eliminar el acoso sexual en espacios públicos 

13","['aprobamos', 'una', 'iniciativa', 'que', 'presenté', 'en', '2020', 'para', 'prevenir', 'y', 'eliminar', 'el', 'acoso', 'sexual', 'en', 'espacios', 'públicos', '1', '3']",0.0
275,con la aprobación de esta iniciativa se permitirá combatir el acoso sexual de mujeres y niñas en espacios públicos,"['con', 'la', 'aprobación', 'de', 'esta', 'iniciativa', 'se', 'permitirá', 'combatir', 'el', 'acoso', 'sexual', 'de', 'mujeres', 'y', 'niñas', 'en', 'espacios', 'públicos']",0.0
277,con la aprobación de esta iniciativa se establecen responsabilidades de las autoridades para su prevención atención y sanción de esta conducta,"['con', 'la', 'aprobación', 'de', 'esta', 'iniciativa', 'se', 'establecen', 'responsabilidades', 'de', 'las', 'autoridades', 'para', 'su', 'prevención', 'atención', 'y', 'sanción', 'de', 'esta', 'conducta']",0.0
278,durante la mañanera encabezada por el presidente,"['durante', 'la', 'mañanera', 'encabezada', 'por', 'el', 'presidente']",0.0
279,siempre es grato reunirme con mujeres y hombres de todos los rincones de nuestro estado porque puedo escuchar de viva voz sus inquietudes juntas y juntos seguimos construyendo a partir del trabajo legislativo condiciones para que las y los chiapanecos vivan mejor,"['siempre', 'es', 'grato', 'reunirme', 'con', 'mujeres', 'y', 'hombres', 'de', 'todos', 'los', 'rincones', 'de', 'nuestro', 'estado', 'porque', 'puedo', 'escuchar', 'de', 'viva', 'voz', 'sus', 'inquietudes', 'juntas', 'y', 'juntos', 'seguimos', 'construyendo', 'a', 'partir', 'del', 'trabajo', 'legislativo', 'condiciones', 'para', 'que', 'las', 'y', 'los', 'chiapanecos', 'vivan', 'mejor']",0.0
280,las mujeres como protagonistas de esta transformación estamos construyendo un nuevo camino en la historia de méxico,"['las', 'mujeres', 'como', 'protagonistas', 'de', 'esta', 'transformación', 'estamos', 'construyendo', 'un', 'nuevo', 'camino', 'en', 'la', 'historia', 'de', 'méxico']",0.0
281,"cerramos la semana y el día felices de la fuerza de las mujeres de la transformación

acá foto con mis compañeras senadoras","['cerramos', 'la', 'semana', 'y', 'el', 'día', 'felices', 'de', 'la', 'fuerza', 'de', 'las', 'mujeres', 'de', 'la', 'transformación', 'acá', 'foto', 'con', 'mis', 'compañeras', 'senadoras']",0.0
282,me dio mucho gusto coincidir en el vuelo y saludar a nuestro querido gobernador de chiapas dr,"['me', 'dio', 'mucho', 'gusto', 'coincidir', 'en', 'el', 'vuelo', 'y', 'saludar', 'a', 'nuestro', 'querido', 'gobernador', 'de', 'chiapas', 'dr']",0.0
283,25,['25'],0.0
284,el peso se fortalece y la economía mexicana permanece estable la transformación sigue haciendo historia,"['el', 'peso', 'se', 'fortalece', 'y', 'la', 'economía', 'mexicana', 'permanece', 'estable', 'la', 'transformación', 'sigue', 'haciendo', 'historia']",0.0
285,agradezco enormemente a las personas que me han permitido representarlas por más de diez años en chiapas la transformación avanza y nada la detiene seguiremos trabajando para que todas las familias de nuestro estado tengan mayor bienestar,"['agradezco', 'enormemente', 'a', 'las', 'personas', 'que', 'me', 'han', 'permitido', 'representarlas', 'por', 'más', 'de', 'diez', 'años', 'en', 'chiapas', 'la', 'transformación', 'avanza', 'y', 'nada', 'la', 'detiene', 'seguiremos', 'trabajando', 'para', 'que', 'todas', 'las', 'familias', 'de', 'nuestro', 'estado', 'tengan', 'mayor', 'bienestar']",0.0
286,las grandes reformas impulsadas por el presidente de méxico han abierto el camino del cambio más poder al pueblo más derechos y combate frontal a la corrupción con nuestro trabajo legislativo la transformación está en marcha,"['las', 'grandes', 'reformas', 'impulsadas', 'por', 'el', 'presidente', 'de', 'méxico', 'han', 'abierto', 'el', 'camino', 'del', 'cambio', 'más', 'poder', 'al', 'pueblo', 'más', 'derechos', 'y', 'combate', 'frontal', 'a', 'la', 'corrupción', 'con', 'nuestro', 'trabajo', 'legislativo', 'la', 'transformación', 'está', 'en', 'marcha']",0.0
287,hoy en el,"['hoy', 'en', 'el']",0.0
288,en el día internacional de la,"['en', 'el', 'día', 'internacional', 'de', 'la']",0.0
289,compañera,['compañera'],0.0
290,hoy en día las mujeres estamos transformando y definiendo el rumbo del país en chiapas y en méxico somos la fuerza del cambio,"['hoy', 'en', 'día', 'las', 'mujeres', 'estamos', 'transformando', 'y', 'definiendo', 'el', 'rumbo', 'del', 'país', 'en', 'chiapas', 'y', 'en', 'méxico', 'somos', 'la', 'fuerza', 'del', 'cambio']",0.0
291,"mañana estaremos anunciando a la pareja ganadora del concurso que realizamos en colaboración con madrid ambientación floral

sintonízanos a través de instagram live en punto de las 14 horas","['mañana', 'estaremos', 'anunciando', 'a', 'la', 'pareja', 'ganadora', 'del', 'concurso', 'que', 'realizamos', 'en', 'colaboración', 'con', 'madrid', 'ambientación', 'floral', 'sintonízanos', 'a', 'través', 'de', 'instagram', 'live', 'en', 'punto', 'de', 'las', '14', 'horas']",0.0
292,"pero de 1882 nace josé vasconcelos escritor educador y político mexicano fundador de la secretaría de educación pública y rector de la universidad nacional autónoma de méxico 

lo recordamos por su importante aporte a la educación y la cultura del país","['pero', 'de', '1882', 'nace', 'josé', 'vasconcelos', 'escritor', 'educador', 'y', 'político', 'mexicano', 'fundador', 'de', 'la', 'secretaría', 'de', 'educación', 'pública', 'y', 'rector', 'de', 'la', 'universidad', 'nacional', 'autónoma', 'de', 'méxico', 'lo', 'recordamos', 'por', 'su', 'importante', 'aporte', 'a', 'la', 'educación', 'y', 'la', 'cultura', 'del', 'país']",0.0
293,no estas sola este,"['no', 'estas', 'sola', 'este']",-0.296
294,les comparto un fragmento de mi participación en el pleno del,"['les', 'comparto', 'un', 'fragmento', 'de', 'mi', 'participación', 'en', 'el', 'pleno', 'del']",0.0
295,hoy celebramos el,"['hoy', 'celebramos', 'el']",0.0
296,agradezco la invitación para hablar en el programa,"['agradezco', 'la', 'invitación', 'para', 'hablar', 'en', 'el', 'programa']",0.0
297,hago mías cada una de las palabras que nuestro presidente,"['hago', 'mías', 'cada', 'una', 'de', 'las', 'palabras', 'que', 'nuestro', 'presidente']",0.296
298,celebro la decisión del,"['celebro', 'la', 'decisión', 'del']",0.0
300,con ello hoy damos un paso más en el fortalecimiento de la democracia en méxico y le decimos basta a los derroches y privilegios,"['con', 'ello', 'hoy', 'damos', 'un', 'paso', 'más', 'en', 'el', 'fortalecimiento', 'de', 'la', 'democracia', 'en', 'méxico', 'y', 'le', 'decimos', 'basta', 'a', 'los', 'derroches', 'y', 'privilegios']",0.0
301,399,['399'],0.0
302,con la labor legislativa mejoramos las condiciones de nuestro querido estado de chiapas trabajamos incansablemente para que la esperanza llegue a todos los hogares,"['con', 'la', 'labor', 'legislativa', 'mejoramos', 'las', 'condiciones', 'de', 'nuestro', 'querido', 'estado', 'de', 'chiapas', 'trabajamos', 'incansablemente', 'para', 'que', 'la', 'esperanza', 'llegue', 'a', 'todos', 'los', 'hogares']",0.0
303,mileniocom,"['milenio', 'com']",0.0
305,de este lado vamos a seguir trabajando por la reconciliación y la pacificación de méxico,"['de', 'este', 'lado', 'vamos', 'a', 'seguir', 'trabajando', 'por', 'la', 'reconciliación', 'y', 'la', 'pacificación', 'de', 'méxico']",0.0
306,el patrimonio cultural de méxico se protege con la preservación y el reconocimiento de las lenguas originarias con este motivo conmemoramos el día internacional de la,"['el', 'patrimonio', 'cultural', 'de', 'méxico', 'se', 'protege', 'con', 'la', 'preservación', 'y', 'el', 'reconocimiento', 'de', 'las', 'lenguas', 'originarias', 'con', 'este', 'motivo', 'conmemoramos', 'el', 'día', 'internacional', 'de', 'la']",0.0
307,fue un honor participar en la entrega de la medalla,"['fue', 'un', 'honor', 'participar', 'en', 'la', 'entrega', 'de', 'la', 'medalla']",0.4939
308,asistí a la toma de protesta de líderes de diferentes sectores de la coordinadora independiente de trabajadores cit me alegra conocer que la suma de los esfuerzos realizados desde el senado de la república ha brindado mayores derechos laborales para el gremio,"['asistí', 'a', 'la', 'toma', 'de', 'protesta', 'de', 'líderes', 'de', 'diferentes', 'sectores', 'de', 'la', 'coordinadora', 'independiente', 'de', 'trabajadores', 'cit', 'me', 'alegra', 'conocer', 'que', 'la', 'suma', 'de', 'los', 'esfuerzos', 'realizados', 'desde', 'el', 'senado', 'de', 'la', 'república', 'ha', 'brindado', 'mayores', 'derechos', 'laborales', 'para', 'el', 'gremio']",0.34
309,el día de hoy tuve un encuentro con mi amigo,"['el', 'día', 'de', 'hoy', 'tuve', 'un', 'encuentro', 'con', 'mi', 'amigo']",0.0
310,las artesanas y artesanos de nuestro estado plasman en sus diseños historia identidad y cultura mi labor como su representante y como orgullosa chiapaneca es conservar y proteger el valioso trabajo que realizan,"['las', 'artesanas', 'y', 'artesanos', 'de', 'nuestro', 'estado', 'plasman', 'en', 'sus', 'diseños', 'historia', 'identidad', 'y', 'cultura', 'mi', 'labor', 'como', 'su', 'representante', 'y', 'como', 'orgullosa', 'chiapaneca', 'es', 'conservar', 'y', 'proteger', 'el', 'valioso', 'trabajo', 'que', 'realizan']",0.0
311,en comitán me reuní con líderes y lideresas de la sierra de chiapas para definir rutas de trabajo en beneficio de la comunidad conocer las problemáticas de cerca permite nutrir nuestra agenda legislativa de este año un gusto construir lazos en estas productivas reuniones,"['en', 'comitán', 'me', 'reuní', 'con', 'líderes', 'y', 'lideresas', 'de', 'la', 'sierra', 'de', 'chiapas', 'para', 'definir', 'rutas', 'de', 'trabajo', 'en', 'beneficio', 'de', 'la', 'comunidad', 'conocer', 'las', 'problemáticas', 'de', 'cerca', 'permite', 'nutrir', 'nuestra', 'agenda', 'legislativa', 'de', 'este', 'año', 'un', 'gusto', 'construir', 'lazos', 'en', 'estas', 'productivas', 'reuniones']",0.0
312,la diversidad historia tradiciones colores y gente linda de nuestro querido estado de chiapas son el espíritu del sur de méxico,"['la', 'diversidad', 'historia', 'tradiciones', 'colores', 'y', 'gente', 'linda', 'de', 'nuestro', 'querido', 'estado', 'de', 'chiapas', 'son', 'el', 'espíritu', 'del', 'sur', 'de', 'méxico']",0.0
313,aprobamos el dictamen que establece el 8 de abril como el día nacional de la artesanía de los pueblos y comunidades indígenas y afromexicanas con él reconocemos y luchamos por los derechos de las artesanas y artesanos que aportan tradición y cultura en sus creaciones,"['aprobamos', 'el', 'dictamen', 'que', 'establece', 'el', '8', 'de', 'abril', 'como', 'el', 'día', 'nacional', 'de', 'la', 'artesanía', 'de', 'los', 'pueblos', 'y', 'comunidades', 'indígenas', 'y', 'afromexicanas', 'con', 'él', 'reconocemos', 'y', 'luchamos', 'por', 'los', 'derechos', 'de', 'las', 'artesanas', 'y', 'artesanos', 'que', 'aportan', 'tradición', 'y', 'cultura', 'en', 'sus', 'creaciones']",0.0
314, para hablar en favor del dictamen que establece el 8 de abril de cada año como el día nacional de la artesanía de los pueblos y comunidades indígenas y afromexicanas 12,"['para', 'hablar', 'en', 'favor', 'del', 'dictamen', 'que', 'establece', 'el', '8', 'de', 'abril', 'de', 'cada', 'año', 'como', 'el', 'día', 'nacional', 'de', 'la', 'artesanía', 'de', 'los', 'pueblos', 'y', 'comunidades', 'indígenas', 'y', 'afromexicanas', '1', '2']",0.4019
315,como orgullosa representante y originaria del estado de chiapas reconozco la importancia de brindar mayor visibilidad y fomentar la protección de los derechos culturales de nuestros pueblos y comunidades indígenas 22,"['como', 'orgullosa', 'representante', 'y', 'originaria', 'del', 'estado', 'de', 'chiapas', 'reconozco', 'la', 'importancia', 'de', 'brindar', 'mayor', 'visibilidad', 'y', 'fomentar', 'la', 'protección', 'de', 'los', 'derechos', 'culturales', 'de', 'nuestros', 'pueblos', 'y', 'comunidades', 'indígenas', '2', '2']",0.0
316,la alegría que me proporciona recorrer nuestro estado y encontrarme con gente de buen corazón es una de nuestras motivaciones más grandes caminaré con ustedes mientras me lo permitan,"['la', 'alegría', 'que', 'me', 'proporciona', 'recorrer', 'nuestro', 'estado', 'y', 'encontrarme', 'con', 'gente', 'de', 'buen', 'corazón', 'es', 'una', 'de', 'nuestras', 'motivaciones', 'más', 'grandes', 'caminaré', 'con', 'ustedes', 'mientras', 'me', 'lo', 'permitan']",0.0
